timestamp,mode,dataset,steps,model_name,IoU,IoU@50,IoU@75,IoU@95,seg_loss,score_loss,total_loss
2025-04-29T11:59:35.368040,train,severstal,1391,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:35.433032,train,severstal,1392,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:35.483514,train,severstal,1393,fine_tuned_sam2_severstal_full_javi,0.0419,,,,,,
2025-04-29T11:59:35.534036,train,severstal,1394,fine_tuned_sam2_severstal_full_javi,0.0162,,,,,,
2025-04-29T11:59:35.605324,train,severstal,1395,fine_tuned_sam2_severstal_full_javi,0.002,,,,,,
2025-04-29T11:59:35.661350,train,severstal,1396,fine_tuned_sam2_severstal_full_javi,0.0022,,,,,,
2025-04-29T11:59:35.712968,train,severstal,1397,fine_tuned_sam2_severstal_full_javi,0.0038,,,,,,
2025-04-29T11:59:35.765725,train,severstal,1398,fine_tuned_sam2_severstal_full_javi,0.0034,,,,,,
2025-04-29T11:59:35.817938,train,severstal,1399,fine_tuned_sam2_severstal_full_javi,0.0011,,,,,,
2025-04-29T11:59:35.880704,train,severstal,1400,fine_tuned_sam2_severstal_full_javi,0.0505,,,,,,
2025-04-29T11:59:35.945551,train,severstal,1401,fine_tuned_sam2_severstal_full_javi,0.0052,,,,,,
2025-04-29T11:59:36.009625,train,severstal,1402,fine_tuned_sam2_severstal_full_javi,0.0065,,,,,,
2025-04-29T11:59:36.060112,train,severstal,1403,fine_tuned_sam2_severstal_full_javi,0.0946,,,,,,
2025-04-29T11:59:36.114367,train,severstal,1404,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:36.166307,train,severstal,1405,fine_tuned_sam2_severstal_full_javi,0.001,,,,,,
2025-04-29T11:59:36.226968,train,severstal,1406,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:36.281643,train,severstal,1407,fine_tuned_sam2_severstal_full_javi,0.0541,,,,,,
2025-04-29T11:59:36.335086,train,severstal,1408,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:36.387624,train,severstal,1409,fine_tuned_sam2_severstal_full_javi,0.1366,,,,,,
2025-04-29T11:59:36.439733,train,severstal,1410,fine_tuned_sam2_severstal_full_javi,0.0515,,,,,,
2025-04-29T11:59:36.505736,train,severstal,1411,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:36.563712,train,severstal,1412,fine_tuned_sam2_severstal_full_javi,0.028,,,,,,
2025-04-29T11:59:36.617893,train,severstal,1413,fine_tuned_sam2_severstal_full_javi,0.0109,,,,,,
2025-04-29T11:59:36.667186,train,severstal,1414,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:36.726740,train,severstal,1415,fine_tuned_sam2_severstal_full_javi,0.0809,,,,,,
2025-04-29T11:59:36.782190,train,severstal,1416,fine_tuned_sam2_severstal_full_javi,0.0053,,,,,,
2025-04-29T11:59:36.847248,train,severstal,1417,fine_tuned_sam2_severstal_full_javi,0.0091,,,,,,
2025-04-29T11:59:36.899594,train,severstal,1418,fine_tuned_sam2_severstal_full_javi,0.0025,,,,,,
2025-04-29T11:59:36.962883,train,severstal,1419,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:37.020648,train,severstal,1420,fine_tuned_sam2_severstal_full_javi,0.0302,,,,,,
2025-04-29T11:59:37.071650,train,severstal,1421,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:37.129468,train,severstal,1422,fine_tuned_sam2_severstal_full_javi,0.0041,,,,,,
2025-04-29T11:59:37.181376,train,severstal,1423,fine_tuned_sam2_severstal_full_javi,0.0559,,,,,,
2025-04-29T11:59:37.234322,train,severstal,1424,fine_tuned_sam2_severstal_full_javi,0.0043,,,,,,
2025-04-29T11:59:37.290347,train,severstal,1425,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:37.342630,train,severstal,1426,fine_tuned_sam2_severstal_full_javi,0.0181,,,,,,
2025-04-29T11:59:37.401363,train,severstal,1427,fine_tuned_sam2_severstal_full_javi,0.0015,,,,,,
2025-04-29T11:59:37.456209,train,severstal,1428,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:37.514494,train,severstal,1429,fine_tuned_sam2_severstal_full_javi,0.0006,,,,,,
2025-04-29T11:59:37.564235,train,severstal,1430,fine_tuned_sam2_severstal_full_javi,0.0018,,,,,,
2025-04-29T11:59:37.614184,train,severstal,1431,fine_tuned_sam2_severstal_full_javi,0.0025,,,,,,
2025-04-29T11:59:37.666930,train,severstal,1432,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:37.715482,train,severstal,1433,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:37.766494,train,severstal,1434,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:37.838713,train,severstal,1435,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:37.892940,train,severstal,1436,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:37.949897,train,severstal,1437,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.029521,train,severstal,1438,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.079783,train,severstal,1439,fine_tuned_sam2_severstal_full_javi,0.0019,,,,,,
2025-04-29T11:59:38.135816,train,severstal,1440,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.191665,train,severstal,1441,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.252775,train,severstal,1442,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.310846,train,severstal,1443,fine_tuned_sam2_severstal_full_javi,0.0006,,,,,,
2025-04-29T11:59:38.363590,train,severstal,1444,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.423288,train,severstal,1445,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.478735,train,severstal,1446,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.536453,train,severstal,1447,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.588883,train,severstal,1448,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.639731,train,severstal,1449,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.698834,train,severstal,1450,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.753800,train,severstal,1451,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.805096,train,severstal,1452,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.857505,train,severstal,1453,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.908131,train,severstal,1454,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:38.959679,train,severstal,1455,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:39.015316,train,severstal,1456,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:39.069901,train,severstal,1457,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:39.125033,train,severstal,1458,fine_tuned_sam2_severstal_full_javi,1e-04,,,,,,
2025-04-29T11:59:39.179556,train,severstal,1459,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:39.234909,train,severstal,1460,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:39.286733,train,severstal,1461,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:39.345147,train,severstal,1462,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:39.394874,train,severstal,1463,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:39.450604,train,severstal,1464,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:39.500118,train,severstal,1465,fine_tuned_sam2_severstal_full_javi,0.0056,,,,,,
2025-04-29T11:59:39.552538,train,severstal,1466,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:39.603914,train,severstal,1467,fine_tuned_sam2_severstal_full_javi,0.002,,,,,,
2025-04-29T11:59:39.671224,train,severstal,1468,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:39.724727,train,severstal,1469,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:39.776940,train,severstal,1470,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:39.828441,train,severstal,1471,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:39.887879,train,severstal,1472,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:39.942700,train,severstal,1473,fine_tuned_sam2_severstal_full_javi,1e-04,,,,,,
2025-04-29T11:59:39.994535,train,severstal,1474,fine_tuned_sam2_severstal_full_javi,0.0034,,,,,,
2025-04-29T11:59:40.070656,train,severstal,1475,fine_tuned_sam2_severstal_full_javi,0.0033,,,,,,
2025-04-29T11:59:40.126785,train,severstal,1476,fine_tuned_sam2_severstal_full_javi,0.0048,,,,,,
2025-04-29T11:59:40.185413,train,severstal,1477,fine_tuned_sam2_severstal_full_javi,0.0042,,,,,,
2025-04-29T11:59:40.241581,train,severstal,1478,fine_tuned_sam2_severstal_full_javi,0.0067,,,,,,
2025-04-29T11:59:40.305297,train,severstal,1479,fine_tuned_sam2_severstal_full_javi,0.0017,,,,,,
2025-04-29T11:59:40.362432,train,severstal,1480,fine_tuned_sam2_severstal_full_javi,1e-04,,,,,,
2025-04-29T11:59:40.421273,train,severstal,1481,fine_tuned_sam2_severstal_full_javi,1e-04,,,,,,
2025-04-29T11:59:40.471959,train,severstal,1482,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:40.541010,train,severstal,1483,fine_tuned_sam2_severstal_full_javi,0.005,,,,,,
2025-04-29T11:59:40.595801,train,severstal,1484,fine_tuned_sam2_severstal_full_javi,0.0025,,,,,,
2025-04-29T11:59:40.667797,train,severstal,1485,fine_tuned_sam2_severstal_full_javi,0.0005,,,,,,
2025-04-29T11:59:40.717066,train,severstal,1486,fine_tuned_sam2_severstal_full_javi,0.02,,,,,,
2025-04-29T11:59:40.780997,train,severstal,1487,fine_tuned_sam2_severstal_full_javi,0.0015,,,,,,
2025-04-29T11:59:40.844220,train,severstal,1488,fine_tuned_sam2_severstal_full_javi,0.0005,,,,,,
2025-04-29T11:59:40.899657,train,severstal,1489,fine_tuned_sam2_severstal_full_javi,0.0005,,,,,,
2025-04-29T11:59:40.956720,train,severstal,1490,fine_tuned_sam2_severstal_full_javi,0.0063,,,,,,
2025-04-29T11:59:41.008958,train,severstal,1491,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:41.068476,train,severstal,1492,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:41.118355,train,severstal,1493,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:41.168280,train,severstal,1494,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:41.221045,train,severstal,1495,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:41.280445,train,severstal,1496,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:41.332056,train,severstal,1497,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:41.388560,train,severstal,1498,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:41.436969,train,severstal,1499,fine_tuned_sam2_severstal_full_javi,0.0009,,,,,,
2025-04-29T11:59:41.503557,train,severstal,1500,fine_tuned_sam2_severstal_full_javi,0.0006,,,,,,
2025-04-29T11:59:41.556239,train,severstal,1501,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:41.607301,train,severstal,1502,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:41.669290,train,severstal,1503,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:41.722576,train,severstal,1504,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:41.779355,train,severstal,1505,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:41.836306,train,severstal,1506,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:41.884870,train,severstal,1507,fine_tuned_sam2_severstal_full_javi,0.0036,,,,,,
2025-04-29T11:59:41.939540,train,severstal,1508,fine_tuned_sam2_severstal_full_javi,0.0008,,,,,,
2025-04-29T11:59:41.990749,train,severstal,1509,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.051757,train,severstal,1510,fine_tuned_sam2_severstal_full_javi,0.0002,,,,,,
2025-04-29T11:59:42.105147,train,severstal,1511,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.160393,train,severstal,1512,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.211745,train,severstal,1513,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.264634,train,severstal,1514,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.327617,train,severstal,1515,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.382840,train,severstal,1516,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.433624,train,severstal,1517,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.489501,train,severstal,1518,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.543841,train,severstal,1519,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.600810,train,severstal,1520,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.653094,train,severstal,1521,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.704115,train,severstal,1522,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.755140,train,severstal,1523,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.811964,train,severstal,1524,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.861052,train,severstal,1525,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.924882,train,severstal,1526,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:42.975929,train,severstal,1527,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.032607,train,severstal,1528,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.085317,train,severstal,1529,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.139730,train,severstal,1530,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.192496,train,severstal,1531,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.263202,train,severstal,1532,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.319506,train,severstal,1533,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.372627,train,severstal,1534,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.433250,train,severstal,1535,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.485904,train,severstal,1536,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.538288,train,severstal,1537,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.594328,train,severstal,1538,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.643998,train,severstal,1539,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.710795,train,severstal,1540,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.760609,train,severstal,1541,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.816719,train,severstal,1542,fine_tuned_sam2_severstal_full_javi,1e-04,,,,,,
2025-04-29T11:59:43.880138,train,severstal,1543,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.940815,train,severstal,1544,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:43.996405,train,severstal,1545,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:44.049076,train,severstal,1546,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:44.101681,train,severstal,1547,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:44.191309,train,severstal,1548,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:44.246239,train,severstal,1549,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:44.302640,train,severstal,1550,fine_tuned_sam2_severstal_full_javi,0.0052,,,,,,
2025-04-29T11:59:44.355781,train,severstal,1551,fine_tuned_sam2_severstal_full_javi,0.0003,,,,,,
2025-04-29T11:59:44.411450,train,severstal,1552,fine_tuned_sam2_severstal_full_javi,1e-04,,,,,,
2025-04-29T11:59:44.468928,train,severstal,1553,fine_tuned_sam2_severstal_full_javi,0.0013,,,,,,
2025-04-29T11:59:44.521348,train,severstal,1554,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:44.575433,train,severstal,1555,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:44.635621,train,severstal,1556,fine_tuned_sam2_severstal_full_javi,0.0005,,,,,,
2025-04-29T11:59:44.688784,train,severstal,1557,fine_tuned_sam2_severstal_full_javi,0.0085,,,,,,
2025-04-29T11:59:44.744086,train,severstal,1558,fine_tuned_sam2_severstal_full_javi,0.0003,,,,,,
2025-04-29T11:59:44.805129,train,severstal,1559,fine_tuned_sam2_severstal_full_javi,0.0031,,,,,,
2025-04-29T11:59:44.864209,train,severstal,1560,fine_tuned_sam2_severstal_full_javi,0.0107,,,,,,
2025-04-29T11:59:44.918522,train,severstal,1561,fine_tuned_sam2_severstal_full_javi,0.0212,,,,,,
2025-04-29T11:59:44.984055,train,severstal,1562,fine_tuned_sam2_severstal_full_javi,0.0022,,,,,,
2025-04-29T11:59:45.052091,train,severstal,1563,fine_tuned_sam2_severstal_full_javi,0.0016,,,,,,
2025-04-29T11:59:45.110153,train,severstal,1564,fine_tuned_sam2_severstal_full_javi,0.0012,,,,,,
2025-04-29T11:59:45.163177,train,severstal,1565,fine_tuned_sam2_severstal_full_javi,0.0061,,,,,,
2025-04-29T11:59:45.213496,train,severstal,1566,fine_tuned_sam2_severstal_full_javi,0.0009,,,,,,
2025-04-29T11:59:45.276483,train,severstal,1567,fine_tuned_sam2_severstal_full_javi,0.0007,,,,,,
2025-04-29T11:59:45.329012,train,severstal,1568,fine_tuned_sam2_severstal_full_javi,0.0014,,,,,,
2025-04-29T11:59:45.380192,train,severstal,1569,fine_tuned_sam2_severstal_full_javi,0.0029,,,,,,
2025-04-29T11:59:45.443397,train,severstal,1570,fine_tuned_sam2_severstal_full_javi,0.014,,,,,,
2025-04-29T11:59:45.494581,train,severstal,1571,fine_tuned_sam2_severstal_full_javi,0.001,,,,,,
2025-04-29T11:59:45.561446,train,severstal,1572,fine_tuned_sam2_severstal_full_javi,0.0037,,,,,,
2025-04-29T11:59:45.618662,train,severstal,1573,fine_tuned_sam2_severstal_full_javi,0.0026,,,,,,
2025-04-29T11:59:45.673164,train,severstal,1574,fine_tuned_sam2_severstal_full_javi,0.0031,,,,,,
2025-04-29T11:59:45.731733,train,severstal,1575,fine_tuned_sam2_severstal_full_javi,0.0065,,,,,,
2025-04-29T11:59:45.783076,train,severstal,1576,fine_tuned_sam2_severstal_full_javi,0.0198,,,,,,
2025-04-29T11:59:45.837164,train,severstal,1577,fine_tuned_sam2_severstal_full_javi,0.0104,,,,,,
2025-04-29T11:59:45.888800,train,severstal,1578,fine_tuned_sam2_severstal_full_javi,0.0004,,,,,,
2025-04-29T11:59:45.947739,train,severstal,1579,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:46.002010,train,severstal,1580,fine_tuned_sam2_severstal_full_javi,0.0046,,,,,,
2025-04-29T11:59:46.052026,train,severstal,1581,fine_tuned_sam2_severstal_full_javi,0.003,,,,,,
2025-04-29T11:59:46.103776,train,severstal,1582,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:46.156221,train,severstal,1583,fine_tuned_sam2_severstal_full_javi,0.0015,,,,,,
2025-04-29T11:59:46.220054,train,severstal,1584,fine_tuned_sam2_severstal_full_javi,0.002,,,,,,
2025-04-29T11:59:46.274014,train,severstal,1585,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:46.343631,train,severstal,1586,fine_tuned_sam2_severstal_full_javi,0.0045,,,,,,
2025-04-29T11:59:46.443985,train,severstal,1587,fine_tuned_sam2_severstal_full_javi,0.0029,,,,,,
2025-04-29T11:59:46.501823,train,severstal,1588,fine_tuned_sam2_severstal_full_javi,0.0029,,,,,,
2025-04-29T11:59:46.552586,train,severstal,1589,fine_tuned_sam2_severstal_full_javi,0.0152,,,,,,
2025-04-29T11:59:46.610243,train,severstal,1590,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:46.661651,train,severstal,1591,fine_tuned_sam2_severstal_full_javi,0.0042,,,,,,
2025-04-29T11:59:46.714768,train,severstal,1592,fine_tuned_sam2_severstal_full_javi,0.0144,,,,,,
2025-04-29T11:59:46.766241,train,severstal,1593,fine_tuned_sam2_severstal_full_javi,0.0078,,,,,,
2025-04-29T11:59:46.824386,train,severstal,1594,fine_tuned_sam2_severstal_full_javi,0.0009,,,,,,
2025-04-29T11:59:46.879041,train,severstal,1595,fine_tuned_sam2_severstal_full_javi,0.0117,,,,,,
2025-04-29T11:59:46.941854,train,severstal,1596,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:47.001152,train,severstal,1597,fine_tuned_sam2_severstal_full_javi,1e-04,,,,,,
2025-04-29T11:59:47.068891,train,severstal,1598,fine_tuned_sam2_severstal_full_javi,0.0003,,,,,,
2025-04-29T11:59:47.127454,train,severstal,1599,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:47.185862,train,severstal,1600,fine_tuned_sam2_severstal_full_javi,1e-04,,,,,,
2025-04-29T11:59:47.260348,train,severstal,1601,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:47.314464,train,severstal,1602,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:47.368193,train,severstal,1603,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:47.426896,train,severstal,1604,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:47.477083,train,severstal,1605,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:47.527920,train,severstal,1606,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:47.578893,train,severstal,1607,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:47.637921,train,severstal,1608,fine_tuned_sam2_severstal_full_javi,0.005,,,,,,
2025-04-29T11:59:47.689804,train,severstal,1609,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:47.748192,train,severstal,1610,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:47.802054,train,severstal,1611,fine_tuned_sam2_severstal_full_javi,0.0021,,,,,,
2025-04-29T11:59:47.857721,train,severstal,1612,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:47.909352,train,severstal,1613,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:47.960117,train,severstal,1614,fine_tuned_sam2_severstal_full_javi,0.0023,,,,,,
2025-04-29T11:59:48.014451,train,severstal,1615,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:48.075626,train,severstal,1616,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:48.143832,train,severstal,1617,fine_tuned_sam2_severstal_full_javi,0.0002,,,,,,
2025-04-29T11:59:48.203295,train,severstal,1618,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:48.253982,train,severstal,1619,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:48.326038,train,severstal,1620,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:48.415798,train,severstal,1621,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:48.496586,train,severstal,1622,fine_tuned_sam2_severstal_full_javi,0.0002,,,,,,
2025-04-29T11:59:48.550150,train,severstal,1623,fine_tuned_sam2_severstal_full_javi,0.0014,,,,,,
2025-04-29T11:59:48.605405,train,severstal,1624,fine_tuned_sam2_severstal_full_javi,0.0016,,,,,,
2025-04-29T11:59:48.659818,train,severstal,1625,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:48.713390,train,severstal,1626,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:48.770548,train,severstal,1627,fine_tuned_sam2_severstal_full_javi,0.0002,,,,,,
2025-04-29T11:59:48.825669,train,severstal,1628,fine_tuned_sam2_severstal_full_javi,0.0046,,,,,,
2025-04-29T11:59:48.878868,train,severstal,1629,fine_tuned_sam2_severstal_full_javi,0.0053,,,,,,
2025-04-29T11:59:48.930627,train,severstal,1630,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:48.995292,train,severstal,1631,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:49.047917,train,severstal,1632,fine_tuned_sam2_severstal_full_javi,0.0,,,,,,
2025-04-29T11:59:49.101817,train,severstal,1633,fine_tuned_sam2_severstal_full_javi,0.0027,,,,,,
2025-04-29T11:59:49.162044,train,severstal,1634,fine_tuned_sam2_severstal_full_javi,0.0149,,,,,,
2025-04-29T11:59:49.256726,train,severstal,1635,fine_tuned_sam2_severstal_full_javi,0.0013,,,,,,
2025-04-29T11:59:49.349942,train,severstal,1636,fine_tuned_sam2_severstal_full_javi,0.0072,,,,,,
2025-04-29T11:59:49.403374,train,severstal,1637,fine_tuned_sam2_severstal_full_javi,0.0051,,,,,,
2025-04-29T11:59:49.457034,train,severstal,1638,fine_tuned_sam2_severstal_full_javi,0.0082,,,,,,
2025-04-29T11:59:49.533015,train,severstal,1639,fine_tuned_sam2_severstal_full_javi,0.0059,,,,,,
2025-04-29T11:59:49.589203,train,severstal,1640,fine_tuned_sam2_severstal_full_javi,0.0622,,,,,,
2025-04-29T11:59:49.647457,train,severstal,1641,fine_tuned_sam2_severstal_full_javi,0.0137,,,,,,
